created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-30 23:56:44,Flamingoflyaway,RT @swapan55: UNHCR welcome to press Myanmar to deal with its Rohingya problem in a humane way. But it can't pressure India to accept a flo…,,,"Mumbai, India",RT| Myanmar| India,"[21.916221,95.955974][20.593684,78.96288]"
2017-08-30 23:54:03,Damianmorenoes,"RT @gettleman: Tho Houston flood is getting more attention, flooding in India, Nepal &amp; Bangladesh is SO much worse. 1,000 dead. https://t.c…",,,Valladolid,#,
2017-08-30 23:49:25,pkjmys,RT @ndmaindia: #MumbaiRains : Do not eat any food item that has come into contact with #flood waters.,,,Mysore,RT,
2017-08-30 23:44:37,pavan_sethi,"RT @IndianExpress: Uttar Pradesh flood situation grim; toll rises to 103

https://t.co/zKe8VZE8un",,,,RT,
2017-08-30 23:41:01,Thekitabwala,Indian dies in Texas flood https://t.co/WetNY3HNmm,,,"Kanpur, India",Indian,"[41.4954304,-81.6867356]"
2017-08-30 23:40:51,cbslocum,"RT @gettleman: Tho Houston flood is getting more attention, flooding in India, Nepal &amp; Bangladesh is SO much worse. 1,000 dead. https://t.c…",,,"Altadena, CA",#,
2017-08-30 23:38:12,IndianExpress,"Mayor pats councillors for managing flood-like situation on August 21 

https://t.co/Q2biRY2uXm",,,India,,[]
2017-08-30 23:34:23,iveyjanette_207,"RT @gettleman: Tho Houston flood is getting more attention, flooding in India, Nepal &amp; Bangladesh is SO much worse. 1,000 dead. https://t.c…",,,"Albuquerque, NM",#,
2017-08-30 23:34:12,ngoshuddhi,Click https://t.co/GOs3EW0U0j   and #Donate Now for Families who have lost their homes in the ongoing deadly… https://t.co/HEIoLALe3G,,,"New Delhi, India",Click,"[29.2342162,-81.0154831]"
2017-08-30 23:30:09,DavidZahniser,"RT @gettleman: Tho Houston flood is getting more attention, flooding in India, Nepal &amp; Bangladesh is SO much worse. 1,000 dead. https://t.c…",,,,#,
2017-08-30 23:29:09,AamirKhanIndFC,Aamir Khan donates Rs. 25 lakh to Bihar Flood victims - Business Standard https://t.co/X7PdwLW4Aj #AamirKhan https://t.co/t9pFo6ePCU,,,"Hyderabad, India",Aamir Khan| Bihar Flood| Business Standard| AamirKhan,"[19.295875,73.073113][25.5832852,85.0975657][28.6304135,77.2415526][19.295875,73.073113]"
2017-08-30 23:28:01,venki2708,"Mumbai rains flood city's largest municipal hospital
https://t.co/kYmhjPLxhv
-via @inshorts @BJP4India",,,"Hyderabad, India",Mumbai,"[19.0759837,72.8776559]"
2017-08-30 23:25:58,LAObserved,"RT @gettleman: Tho Houston flood is getting more attention, flooding in India, Nepal &amp; Bangladesh is SO much worse. 1,000 dead. https://t.c…",,,Los Angeles,#,
2017-08-30 23:25:48,blueaugustsuns,"RT @gettleman: Tho Houston flood is getting more attention, flooding in India, Nepal &amp; Bangladesh is SO much worse. 1,000 dead. https://t.c…",,,"New York, USA",#,
2017-08-30 23:23:35,AamirKhanInfo,#AmirKhan Aamir Khan donates Rs. 25 lakh to Bihar Flood victims - Business Standard https://t.co/XLLej0DgTW… https://t.co/wrRUljyhjS,,,India,AmirKhan Aamir Khan| Bihar Flood| Business Standard,"[39.9666521, -83.777859][25.5832852,85.0975657][28.6304135,77.2415526]"
2017-08-30 23:23:09,MyoLAung,"@memetsimsek and this picture is n
#Nepal flood .. Don't lie the world .. Tell the truth https://t.co/xA6JFwXnHU",,,Myanmar,,[]
2017-08-30 23:18:55,gerard_lobo,RT @NewsAssam: Assam flood fury: Kaziranga National Park is now a river of dead animals - India Today https://t.co/bEJkSwJaSi #Assam,,,Netherlands,RT| India,"[20.593684,78.96288]"
2017-08-30 23:18:12,gerard_lobo,RT @Matters_India: Nazareth Sisters bring relief to flood affected in Bihar https://t.co/uzm0fB1zL5 https://t.co/ESZgQ2wTD2,,,Netherlands,RT| Nazareth Sisters,"[23.372083,85.343052]"
2017-08-30 23:16:28,Candolime,"RT @cifarshayar: Now this #DeMonetisation data will divert us from flood failure, railway failure mainly government failure",,,,RT,
2017-08-30 23:10:52,Aarav5278,RT @AamirKhanIndFC: Aamir Khan sends Rs25L cheque for flood relief - Times of India https://t.co/bnS4nZ0Ywr #AamirKhan,,,,RT| Aamir Khan| Rs25L| India| AamirKhan,"[19.295875,73.073113][][20.593684,78.96288][19.295875,73.073113]"
2017-08-30 23:10:37,ngoshuddhi,Click https://t.co/GOs3EW0U0j  and #Donate Now for Families who have lost their homes in the ongoing deadly #floods… https://t.co/BDP27Yk9iH,,,"New Delhi, India",Click,"[29.2342162,-81.0154831]"
2017-08-30 23:08:54,timesofnorthslg,"Flood and Hill Deadlock Makes Life hell for NJP Vehicle OWners/Drivers [VIDEO]

Click for News:... https://t.co/Rsf8FzfIs2",,,Siliguri,Flood| Hill Deadlock Makes Life| NJP Vehicle,"[37.2923509,-78.73278][][39.5714116, -75.46681869999999]"
2017-08-30 23:04:28,choox75,"RT @DilliDurAst: 'Very Heavy Rainfall' Predicted In 12 States, More Floods Likely https://t.co/xiCdpJPJgs",,,Sydney NSW Australia ,RT,
2017-08-30 23:04:22,choox75,"RT @ndtv: #BiharFloods | Flood situation improves in Bihar, number of dead at 514 https://t.co/XR5HslDmtU https://t.co/ZYijqDhHJt",,,Sydney NSW Australia ,RT| BiharFloods| Bihar,"[25.5832852,85.0975657][25.0960742,85.3131194]"
2017-08-30 23:04:22,djkolive,Joel Osteen Just Gave A Pathetic Excuse For Turning Away Flood Victims From His Megachurch https://t.co/NbEd3et3jT,,,mimai,Joel Osteen Just Gave| Flood Victims,"[][39.4091651,-85.0094584]"
2017-08-30 23:03:34,IlaHukku,"RT @gettleman: In Mumbai, for many of the poor, there are just two seasons: the demolition season. And the rain. https://t.co/sJlSrAtFB4 ht…",,,"Nathuakhan, Uttarakhand",RT| Mumbai,"[19.0759837,72.8776559]"
2017-08-30 23:00:16,revivebihar,Bihar flood victims need as many votes as they can get. Please donate all your votes to them. 😹 https://t.co/0LTCTlHAHm MT @_Namrataa,,,Bihar,#,
2017-08-30 22:57:57,Thekitabwala,"Flood-Free Mumbai, No Waterlogging: What BMC Had Promised This Monsoon https://t.co/n3Y8lSz9cR",,,"Kanpur, India",Mumbai| No| BMC,"[19.0759837,72.8776559][60.472024,8.468946][47.5547719,-122.0424711]"
