created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-20 23:57:56,GulabSi80096826,"RT @ZeeNews: Flood situation improving in West Bengal barring Malda
https://t.co/C1ckOmmfnw",,,"Gurgaon, India",RT| West Bengal| Malda,"[22.9867569,87.8549755][25.1785773,88.2461183]"
2017-08-20 23:52:04,HosenMDildar,"RT @Mabrur00: This is the way, the grassroots level activists of @BJI_Official provides relief to the #Bangladesh flood victims. #Jamaatfor…",,,"Chittagong, Bangladesh",#,
2017-08-20 23:49:15,Faltu56456807,RT @ashutosh83B: Ask How many channels have covered this human crisis ? Especially those who always claim INDIA first/upfront ? https://t.c…,,,,#,
2017-08-20 23:46:17,raj2jas,"China's water bomb: Dragon hides water data, adds to India's woes https://t.co/8hynrKdAoa via @indiatoday. Rogues don't follow  good norms",,"[[[80.658613, 26.642291], [81.110202, 26.642291], [81.110202, 27.008048], [80.658613, 27.008048]]]",Lucknow,China| India,"[35.86166,104.195397][20.593684,78.96288]"
2017-08-20 23:44:46,JeSuisCharlie9,RT @prettypadmaja: @_AchheDin @narendramodi @CMOGuj @BJP4India @Ameet_Jogia @britishasiantst @ShriGadhvi @AB_BJP @hindustanse @starkked Tha…,,,,RT| _AchheDin| CMOGuj,"[22.292208, 73.21067099999999][]"
2017-08-20 23:41:10,epu_tha,RT @ndtv: Assam flood: Kaziranga rhinos flee to high ground https://t.co/tmUMlwqY4w https://t.co/8bxExxTBKm,,,Chennai,RT,
2017-08-20 23:31:40,Akash96705,RT @HARDIKBHAVSAR10: flood hit constituency of Congress MLAs need attention while they are in enjoying out of Gujarat #BJPStandsWithPeople,,,"Allahabad, India",RT| Congress| Gujarat,"[34.162526,-112.8507374][22.258652,71.1923805]"
2017-08-20 23:29:14,DrMohanCThomas,"Flood situation worsens in Bihar, death toll rises to 253 https://t.co/dmDYmppxAW via @timesofindia",,,India,Flood| Bihar,"[37.2923509,-78.73278][25.0960742,85.3131194]"
2017-08-20 23:26:50,RBPPLink,RT @DhakaTribune: Four more #die as #flood worsens in #four_districts https://t.co/2sbA6aC2XE via @DhakaTribune,,,Rochdale & Sylhet,RT,
2017-08-20 23:20:04,GULATIJI,RT @ashutosh83B: Ask How many channels have covered this human crisis ? Especially those who always claim INDIA first/upfront ? https://t.c…,,,"Gurgaon, India",#,
2017-08-20 23:16:11,James_KSA,RT @ashutosh83B: Ask How many channels have covered this human crisis ? Especially those who always claim INDIA first/upfront ? https://t.c…,,,Dubai@ProudIndian,#,
2017-08-20 23:13:18,Anirban1202,RT @ashutosh83B: Ask How many channels have covered this human crisis ? Especially those who always claim INDIA first/upfront ? https://t.c…,,,Bangalore,#,
2017-08-20 23:13:13,prabhatmedia,"RT @ndtv: Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/iS4lcyTEwe

#NDTVLeadStory https://t.co/1zrjVXlZYr",,,New Delhi,RT,
2017-08-20 23:12:12,BDeshbot,RT @BDnews: Bangladesh flood toll rises - The Hindu https://t.co/CialiRMGbq #Bangladesh,,,Bangladesh,RT| Bangladesh| Hindu,"[23.684994,90.356331][58.620982,22.8145579]"
2017-08-20 23:12:11,BDnews,Bangladesh flood toll rises - The Hindu https://t.co/CialiRMGbq #Bangladesh,,,Bangladesh,Bangladesh| Hindu,"[23.684994,90.356331][58.620982,22.8145579]"
2017-08-20 23:03:18,AAA00n,"RT @BSF_India: Flood relief work in villages Nargaon &amp; Khurka of North Dinajpur #westbengal 
Dr Rajesh Mishra, IG #BSF interacting with vil…",,,INDIA(Delhi 6) +919250146876,RT| North Dinajpur,"[25.9810393,88.050979]"
