created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-09-12 23:57:02,hashHyderabad,Flood of memory - The Hindu https://t.co/7C5LAUpwDt #hyderabad,,,"Hyderabad, India",Flood| Hindu,"[37.2923509,-78.73278][58.620982,22.8145579]"
2017-09-12 22:57:39,GEETAMENON3,"RT @SwarajyaMag: China's stand citing technical glitches could pose problems for India, especially in flood management.

https://t.co/66XtM…",,,,#,
2017-09-12 22:45:26,ChriPerSea,"#Mumbai - its raining heavy! 

Woken up by the thunder and lightning. 

Hope we don't flood again. 

#MumbaiSafe",,,"Mumbai, India",Mumbai| MumbaiSafe,"[19.0759837,72.8776559][18.964187, 72.8057745]"
2017-09-12 22:45:21,write2him,"@chetan_bhagat Sometimes (Always) ,it's easier to talk on Radio ""Mann ki baat "" than to visit at ground level ( Far… https://t.co/DAIIVXpghq",,,"New Delhi, India",Always,"[37.7822569, -122.3922953]"
2017-09-12 22:44:41,deepa2611,"Just when I had resumed my morning biking #MumbaiRains 
Is it going to be another flood-like-day 🤔
#thunderstorm #NoSleep",,,"Mumbai, India",MumbaiRains| NoSleep,"[19.166943,72.833383][]"
2017-09-12 22:44:10,brajendra_rawat,RT @atahasnain53: This is the second article written on flight to Tel Aviv. This time on Rohingyas. https://t.co/EKo6jY6aZI,,,"lancaster, lancashire",RT| Tel Aviv,"[32.0852999, 34.78176759999999]"
2017-09-12 22:27:37,KirtikaChandani,@AskThePankazzzz Doesn't feel like it's going to flood but definitely keeping everyone awake tonight 😒,,,Bombay,AskThePankazzzz Does,[]
2017-09-12 22:22:21,BillionIndian,"RT @sssingh21: To make your contribution towards flood response in #Assam, please visit this page: https://t.co/jTYdkBnywm 

#AssamFloods #…",,,In every particle of soil of MotherIndia,RT,
2017-09-12 22:22:03,navinjoel,1c again flood in mumbai — feeling upset,,,mumbai india,,[]
2017-09-12 22:15:18,thisisridz,"Currently browsing Twitter frantically in an attempt to ignore the thunder, lightening and what sounds like an incoming flood.",,,India,,[]
2017-09-12 22:12:31,_happyintherain,@lubnakTOI Hoping it doesn't flood the city.. 😯,,"[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Mumbai,#,
2017-09-12 21:56:43,disasteraware,"#FLOOD New Alert: Flood - Nepal/India/Bangladesh, Severity: WARNING https://t.co/FZOqUs2knM","{u'type': u'Point', u'coordinates': [25.35432, 88.16078]}","[[[88.02684, 25.24315], [88.460194, 25.24315], [88.460194, 25.833611], [88.02684, 25.833611]]]","Maui, Hawaii",FLOOD New Alert| Flood| Severity,"[16.1322924,120.67945][37.2923509,-78.73278][40.59119,-112.4746246]"
2017-09-12 21:56:07,vanityd,Gonna be a shit flood tomorrow,,,Mumbai,Gon,"[33.494197, -83.41878349999999]"
2017-09-12 21:54:03,sss26888,"Damn, never seen such thunderstorm before. Woke up in middle of night due to ear cracking sound. I hope it doesnt flood again. #MumbaiRains",,,"Mumbai, India",Damn,"[47.6010869, -122.3339658]"
