created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-22 23:59:17,RACPashupati,Project Hate malo for Flood Victims was successfully completed. Volunteers have reached home safely after... https://t.co/w4ZwTmXC01,,,"Chabahil, Kathmandu",Project Hate| Flood Victims,"[][39.4091651,-85.0094584]"
2017-08-22 23:55:59,Dhrubajitsenap3,"RT @tarun_gogoi: The Assam BJP Govt's Parivartan are frequent power cuts,pathetic roads,no adequate jobs,scarcity of relief to flood areas,…",,,Assam (Lakhimpur).,RT| Assam| Parivartan,"[26.2006043,92.9375739][43.6003764,-79.6260413]"
2017-08-22 23:55:07,ramana1729,RT @by2kaafi: Assam. Believers' Church (India's largest #FCRA-NGO) provides food items to flood-affected villagers: https://t.co/DjlrIxysJz,,,"New York, India",RT| India,"[20.593684,78.96288]"
2017-08-22 23:54:26,GulchandVerma,RT @NarendraModi1FC: Bihar flood toll rises to 341; PM Narendra Modi's aerial survey on August 26 - The… https://t.co/laYRaot7aK #BJP #NaMo…,,,"Rajnandgaon, India",RT| Bihar,"[25.0960742,85.3131194]"
2017-08-22 23:53:16,GuyNo225,"RT @WBPolice: Rescuing flood affected people &amp; arranging food, shelter for them by Dakshin Dinajpur District Police https://t.co/lMWaeJZkGg",,,Abidjan cocody angré,RT| Dakshin Dinajpur District,"[25.3715308,88.556531]"
2017-08-22 23:52:58,plzunderstnd,RT @by2kaafi: Assam. Believers' Church (India's largest #FCRA-NGO) provides food items to flood-affected villagers: https://t.co/DjlrIxysJz,,,"New Delhi, India",RT| India,"[20.593684,78.96288]"
2017-08-22 23:50:07,chowind,RT @iamnarendranath: SP Nishant Tiwari and DM PK Jha of Purnia in Bihar visiting flood effected areas.Both young officers doing wonderful j…,,,inconsequential,RT| DM PK Jha| Purnia| Bihar,"[][25.7771,87.4753][25.0960742,85.3131194]"
2017-08-22 23:48:30,by2kaafi,Assam. Believers' Church (India's largest #FCRA-NGO) provides food items to flood-affected villagers: https://t.co/DjlrIxysJz,,,India,Assam| India,"[26.2006043,92.9375739][20.593684,78.96288]"
2017-08-22 23:44:03,Mateen_Hafeez,"RT @ashu3page: Since the #TripleTalaqVerdict has given justice, lets shift focus back to unemployment, flood, rail safety, economy and wome…",,,"Mumbai, India",RT| TripleTalaqVerdict,[]
2017-08-22 23:39:14,5kchandra,"RT @FeignShourie: Ongoing flood fatalities: &gt;250 in Gujarat, &gt;300 in Bihar, about &gt;200 in Assam &amp; &gt;100 in UP! NDMA sleeping, after 2014 no…",,,,RT| Gujarat| Bihar| Assam| NDMA,"[22.258652,71.1923805][25.0960742,85.3131194][26.2006043,92.9375739][28.566515,77.199372]"
2017-08-22 23:30:14,myunlockar,PM Modi To Conduct Aerial Survey In Flood-Hit Bihar On August 26 https://t.co/aS3NRt8Xa4,,,"New Delhi, India",PM Modi To Conduct Aerial Survey,[]
2017-08-22 23:21:42,AAP_CANADA,RT @ashutosh83B: Ask How many channels have covered this human crisis ? Especially those who always claim INDIA first/upfront ? https://t.c…,,,,#,
2017-08-22 23:10:19,alxseq,"RT @divyaspandana: Ok guys, I'll give you 25,000 rupees if you find me a picture of Modi with flood affected victims in Assam, Gujarat or B…",,,God's Wonderful World,RT| Modi| Assam| Gujarat,"[24.5855899,73.977126][26.2006043,92.9375739][22.258652,71.1923805]"
2017-08-22 23:09:51,Thoda_more,RT @kamaalrkhan: 288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is bus…,,,,RT| Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-22 23:06:56,narenbablu2407,"RT @divyaspandana: Ok guys, I'll give you 25,000 rupees if you find me a picture of Modi with flood affected victims in Assam, Gujarat or B…",,,"Varanasi, India",RT| Modi| Assam| Gujarat,"[24.5855899,73.977126][26.2006043,92.9375739][22.258652,71.1923805]"
2017-08-22 23:01:16,press24newslive,"Salim blames centre, Mamata and media for plight of Bengal flood victims https://t.co/c76cind1zK",,,India,Salim| Mamata| Bengal,"[41.6630249,-88.0073455][27.4349302,-82.5237545][22.9867569,87.8549755]"
2017-08-22 22:52:20,BDeshbot,RT @ImranHSarker: Shamelessly they are trying to say there is no flood in #Bangladesh and they said we must have to say same thing! https:/…,,,Bangladesh,#,
2017-08-22 22:52:19,KaciJimenez4,RT @ImranHSarker: Shamelessly they are trying to say there is no flood in #Bangladesh and they said we must have to say same thing! https:/…,,,,#,
2017-08-22 22:51:25,nsmahajan,RT @kamaalrkhan: 288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is bus…,,,Mumbai,RT| Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-22 22:48:25,joir2013,RT @kamaalrkhan: 288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is bus…,,,,RT| Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-22 22:48:00,tomal_sarker,RT @albd1971: Awami League Govt conducting nationwide relief activities to assist flood-hit people in #Bangladesh https://t.co/SUurGmYJul h…,,,"Dhaka, Bangladesh",RT,
2017-08-22 22:36:02,BDeshbot,"RT @rajharunbd: #Flood in #Bangladesh, #India, #Nepal. Hundreds died. Millions suffering. Pray for Our Community. 
https://t.co/GVqBekgmVO",,,Bangladesh,RT| Hundreds| Pray,"[34.080211,-118.3619411][45.3799612,-110.6819336]"
2017-08-22 22:36:00,AdamAdamov16,"RT @rajharunbd: #Flood in #Bangladesh, #India, #Nepal. Hundreds died. Millions suffering. Pray for Our Community. 
https://t.co/GVqBekgmVO",,,,RT| Hundreds| Pray,"[34.080211,-118.3619411][45.3799612,-110.6819336]"
2017-08-22 22:35:40,hashrajkot,"Flood victim who immolated self, dies - Times of India https://t.co/nD8KovEDOZ #Rajkot",,,"Rajkot, India",Flood| India,"[37.2923509,-78.73278][20.593684,78.96288]"
2017-08-22 22:35:26,BDeshbot,"RT @rajharunbd: Urgent Relief required in #Flood affected areas. #Floods #Displacement
#Bangladesh https://t.co/9qicVKxorU",,,Bangladesh,RT| Flood,"[37.2923509,-78.73278]"
2017-08-22 22:35:25,AdamAdamov16,"RT @rajharunbd: Urgent Relief required in #Flood affected areas. #Floods #Displacement
#Bangladesh https://t.co/9qicVKxorU",,,,RT| Flood,"[37.2923509,-78.73278]"
2017-08-22 22:35:10,BDeshbot,RT @rajharunbd: Present condition of #Flood in #Bangladesh https://t.co/1wByDP9iHI,,,Bangladesh,RT,
2017-08-22 22:35:09,AdamAdamov16,RT @rajharunbd: Present condition of #Flood in #Bangladesh https://t.co/1wByDP9iHI,,,,RT,
2017-08-22 22:34:22,ParthPa07241800,"RT @DeshGujarat: UK based Gujaratis collect 5 lakh pound for flood-hit Gujarat; Dolar Popat, Rushibhai Sachde handover cheque to CM  https:…",,,"Ahmedabad,India",RT| Gujaratis| Gujarat| Rushibhai Sachde,"[21.2493624,75.2967803][22.258652,71.1923805][]"
2017-08-22 22:22:13,vixal,"RT @FeignShourie: Ongoing flood fatalities: &gt;250 in Gujarat, &gt;300 in Bihar, about &gt;200 in Assam &amp; &gt;100 in UP! NDMA sleeping, after 2014 no…",,,"Goa, India",RT| Gujarat| Bihar| Assam| NDMA,"[22.258652,71.1923805][25.0960742,85.3131194][26.2006043,92.9375739][28.566515,77.199372]"
2017-08-22 22:20:59,aditichhabra786,PM Modi To Conduct Aerial Survey In Flood-Hit Bihar On August 26 https://t.co/Ui70qrhz7K | 🚀 by… https://t.co/pgThsfhgYB,,,"Gurgaon, India",PM Modi To Conduct Aerial Survey,[]
2017-08-22 22:19:23,pavan_sethi,"RT @FeignShourie: Ongoing flood fatalities: &gt;250 in Gujarat, &gt;300 in Bihar, about &gt;200 in Assam &amp; &gt;100 in UP! NDMA sleeping, after 2014 no…",,,,RT| Gujarat| Bihar| Assam| NDMA,"[22.258652,71.1923805][25.0960742,85.3131194][26.2006043,92.9375739][28.566515,77.199372]"
2017-08-22 22:19:08,Rinkkyy,RT @kamaalrkhan: 288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is bus…,,,,RT| Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-22 22:13:50,VikramS93751194,"RT @divyaspandana: Can't find a single image of PrimeMinister Modi with flood affected victims in Assam, Gujarat or Bihar. Too scared to ge…",,,Mahender Garh Haryana ,RT| PrimeMinister Modi| Assam| Gujarat| Bihar,"[26.875852,75.756388][26.2006043,92.9375739][22.258652,71.1923805][25.0960742,85.3131194]"
2017-08-22 22:06:14,nurulalam1162,RT @albd1971: Awami League Govt conducting nationwide relief activities to assist flood-hit people in #Bangladesh https://t.co/SUurGmYJul h…,,,"Dhaka, Bangladesh",RT,
2017-08-22 22:06:06,georgymm,'Splatoon 2' players drown out haters with a flood of LGBT pride https://t.co/L29rpHCkfV,,,INDIA,LGBT,"[34.100526,-118.332733]"
2017-08-22 22:02:52,satyajeetshend1,"RT @divyaspandana: Can't find a single image of PrimeMinister Modi with flood affected victims in Assam, Gujarat or Bihar. Too scared to ge…",,,"Chhattisgarh, India",RT| PrimeMinister Modi| Assam| Gujarat| Bihar,"[26.875852,75.756388][26.2006043,92.9375739][22.258652,71.1923805][25.0960742,85.3131194]"
2017-08-22 22:02:44,Silchar_Com,Flood situation improves further https://t.co/EvkEaIJhXI #silchar #news,,,"Silchar, India",Flood,"[37.2923509,-78.73278]"
2017-08-22 22:01:37,Silchar_Com,Over 6 lakh people affected in 2nd wave of flood in Barpeta https://t.co/vpmbanzVmy #silchar #news,,,"Silchar, India",Barpeta,"[26.3304209,91.0040547]"
2017-08-22 22:01:01,Silchar_Com,Flood relief drive https://t.co/M6yghwLdvS #silchar #news,,,"Silchar, India",Flood,"[37.2923509,-78.73278]"
2017-08-22 21:57:56,iitdhinitiative,"Ajay Veer Singh doing his bit for the Flood Victims.
#IITISM_Initiatives
#Support_Flood_Victims https://t.co/LmmzE0r2fF",,,"Dhanbad, India",Ajay Veer Singh| Flood Victims,"[28.2723184, 79.36436599999999][39.4091651,-85.0094584]"
2017-08-22 21:57:15,georgebkk,New Northeast flood plan approved despite objection https://t.co/iU94qOJrCb,,,ประเทศไทย,New Northeast,"[30.511404, -97.6969972]"
2017-08-22 21:55:52,manzar_alam12,"RT @MamataOfficial: Today I visited flood-affected areas of Malda, Uttar Dinajpur and Dakshin Dinajpur districts of North #Bengal | https:/…",,,Mumbai,RT| Malda| Uttar Dinajpur| Dakshin Dinajpur| North| Bengal,"[25.1785773,88.2461183][25.9810393,88.050979][25.3715308,88.556531][8.5809013,13.914399][22.9867569,87.8549755]"
2017-08-22 21:54:17,babun1515,RT @kamaalrkhan: 288 ppl have died in Gujarat by swine flu 341 ppl have died in Bihar flood n 82 ppl have died in UP flood but media is bus…,,,"Kolkata, India",RT| Gujarat| Bihar| UP,"[22.258652,71.1923805][25.0960742,85.3131194][26.8467088,80.9461592]"
2017-08-22 21:52:14,iitdhinitiative,People of Dhanbad donating clothes and medicines for flood victims.@PMOIndia @PrakashJavdekar @abpnewstv @ZeeNews… https://t.co/nmWCm6Iylj,,,"Dhanbad, India",Dhanbad| PMOIndia,"[23.7956531,86.4303859][25.2898983,83.00141]"
2017-08-22 21:48:46,sankarsde,"RT @ishafoundation: Flood, drought &amp; rivers turning seasonal are leading to crop failure countrywide.
Lets #rallyforrivers.
80009 80009
htt…",,,"Arani, India",RT,
2017-08-22 21:46:53,Bodhisnews,"RT @divyaspandana: Can't find a single image of PrimeMinister Modi with flood affected victims in Assam, Gujarat or Bihar. Too scared to ge…",,,Calcutta,RT| PrimeMinister Modi| Assam| Gujarat| Bihar,"[26.875852,75.756388][26.2006043,92.9375739][22.258652,71.1923805][25.0960742,85.3131194]"
