created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-07-30 23:55:02,Gasi_Nat,"RT @yadavtejashwi: Nitish ji must tell, Will you accept that cheque of flood relief fund of 5 Cr. extended by @narendramodi ji which u had…",,,India,RT,
2017-07-30 23:53:11,ccchandegave,RT @indiannavy: #HADR #GujaratFloods Naval Divers on the job 24X7 in flood hit Gujarat + providing relief material https://t.co/3KllYqta8X,,,,RT| GujaratFloods Naval Divers| Gujarat,"[][22.258652,71.1923805]"
2017-07-30 23:53:04,mangijambha029,RT @PMOIndia: A 24x7 control room helpline number 1078 is functioning continuously to deal with the flood situation: PM @narendramodi #Mann…,,,India,RT,
2017-07-30 23:51:31,shiv982,"RT @narendramodi: Talked at length about the monsoons, the flood situation in various parts &amp; rescue as well as relief measures. https://t.…",,,अखंड भारत,#,
2017-07-30 23:48:08,cajainpranav,"RT @TimesNow: 6 Congress MLAs in 5-star hotel in B'luru, while people battle flood fury in Banaskantha. Cong picks power over people? #Cong…",,,"New Delhi, India",#,
2017-07-30 23:45:54,Bhavin7795,"RT @TajinderBagga: Yesterday pics

Pic 1: Gujarat BJP MLAs in flood affected areas

Pic 2: Gujarat Congress MLAs enjoying dishes in Bangalo…",,,Ahmedabad - Edinburgh,RT,
2017-07-30 23:45:04,DARSHNANDA,RT @ashokgehlot51: Flood relief efforts hv bn delayed so mch in Rajasthan that it hs led to several deaths of ppl n also 100s of cows n odr…,,,,RT| Rajasthan,"[27.0238036,74.2179326]"
2017-07-30 23:44:49,clemenza,RT @JMehta65: Congress MLAS from Gujarat have gone for a study tour to Karnataka..They are studying whether flood waters can be diverted to…,,,bangalore,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-30 23:44:26,Five5starA,RT @indiannavy: #HADR #GujaratFloods Naval Divers on the job 24X7 in flood hit Gujarat + providing relief material https://t.co/3KllYqta8X,,,2001 - Start of #Thala Era ✔,RT| GujaratFloods Naval Divers| Gujarat,"[][22.258652,71.1923805]"
2017-07-30 23:43:41,Pushpak_INC,RT @SaralPatel007: How @INCGujarat leaders met flood victims vs How @vijayrupanibjp met flood victims. A Picture is worth thousand words! h…,,,"Jhabua, India",#,
2017-07-30 23:43:29,twistedlogix,RT @JMehta65: Congress MLAS from Gujarat have gone for a study tour to Karnataka..They are studying whether flood waters can be diverted to…,,,,RT| Gujarat,"[22.258652,71.1923805]"
2017-07-30 23:43:09,nasrulhoda73,"RT @ANI_news: When there was flood in Banaskantha,my MLAs were there with people but no BJP minister,leader or CM were there:Shaktisinh Goh…",,,United States,RT| Banaskantha,"[24.3454739,71.7622481]"
2017-07-30 23:42:32,awanishdixit,"RT @realkeerthi: Now tell me Who is in the position to solve the flood crisis in Gujarat?
The Ruling Government or the opposition?
#Congres…",,,Allahabad,#,
2017-07-30 23:42:27,Akg316Arvind,RT @CMOGuj: Guj Govt led by CM Shri @vijayrupanibjp firmly stands with the flood-affected people of Banaskantha &amp; Patan during these testin…,,,,RT| CM Shri| Banaskantha| Patan,"[][24.3454739,71.7622481][23.8493246,72.1266255]"
2017-07-30 23:42:10,Akg316Arvind,RT @vijayrupanibjp: Interacted with flood victims during my visit to Kharia village of Banaskantha today and distributed cheques of assista…,,,,RT| Kharia| Banaskantha,"[29.1329404,75.5174793][24.3454739,71.7622481]"
2017-07-30 23:42:02,nasrulhoda73,RT @ahmedpatel: Visited various flood relief camps in North Gujarat today https://t.co/hlzlFO23B9,,,United States,RT| North Gujarat,"[22.258652,71.1923805]"
2017-07-30 23:40:24,hindustanse,RT @vijayrupanibjp: Interacted with flood victims during my visit to Kharia village of Banaskantha today and distributed cheques of assista…,,,,RT| Kharia| Banaskantha,"[29.1329404,75.5174793][24.3454739,71.7622481]"
2017-07-30 23:39:46,hindustanse,RT @CMOGuj: Guj Govt led by CM Shri @vijayrupanibjp firmly stands with the flood-affected people of Banaskantha &amp; Patan during these testin…,,,,RT| CM Shri| Banaskantha| Patan,"[][24.3454739,71.7622481][23.8493246,72.1266255]"
2017-07-30 23:39:11,tujhekyare,"RT @TimesNow: 6 Congress MLAs in 5-star hotel in B'luru, while people battle flood fury in Banaskantha. Cong picks power over people? #Cong…",,,,#,
2017-07-30 23:38:47,UP4Modi,RT @vijayrupanibjp: Met farmers &amp; merchants at Dhanera APMC. Assured them of proper and timely assessment of the damage caused due to the d…,,,Meerut,RT| Dhanera APMC,"[24.5098523,72.0290735]"
2017-07-30 23:38:39,UP4Modi,RT @ChaudhryShankar: Accompanied CM @vijayrupanibjp as he visited the flood affected areas in Khariya village of Banaskantha &amp; interacted w…,,,Meerut,RT| Khariya| Banaskantha,"[29.1329404,75.5174793][24.3454739,71.7622481]"
2017-07-30 23:34:06,Ajay55381849,RT @ChouhanShivraj: Compliment PM @narendramodi for highlighting the extensive work by the Centre to provide flood relief across India. htt…,,,,#,
2017-07-30 23:33:25,braxtnboi,"Shoutout to Kate Flood for the uniform donation to one of my students!!!

Awesome people rock!",,,Indy.,Shoutout| Kate Flood,"[30.7070153, 76.8914728][39.8731549, -86.144363]"
2017-07-30 23:30:37,sssaaagar,"RT @TajinderBagga: Yesterday pics

Pic 1: Gujarat BJP MLAs in flood affected areas

Pic 2: Gujarat Congress MLAs enjoying dishes in Bangalo…",,,Mumbai ,RT,
2017-07-30 23:30:11,ashokbagariya,As #Gujarat battles #flood - Sr Adv Dushyant Dave pitches in with help in Banaskantha @sanjayuvacha @CMOGuj… https://t.co/no0FiaQHAR,,,New Delhi,Banaskantha,"[24.3454739,71.7622481]"
2017-07-30 23:26:48,Jigneshj77,"RT @sampadscales: Instead of helping flood affected people in Gujarat, Cong MLAs enjoying in Bengaluru but BJP MLAs r with the people

#Con…",,,,RT| Gujarat| Cong| Bengaluru| BJP,"[22.258652,71.1923805][53.5416844,-9.2834604][12.9715987,77.5945627][47.1575034,-122.298516]"
2017-07-30 23:20:50,iamriju95,"RT @ANI_news: #WATCH: IAF rescued a teenage boy with multiple fractures in lower body, who was stuck in flood hit Bismillahgarh Village in…",,,"West Bengal, India",RT| WATCH| IAF| Bismillahgarh Village,"[37.8697868,-122.300843][41.873458,-87.6288916][32.480139, 74.4976636]"
2017-07-30 23:20:29,rajikakacheria,"RT @vijayrupanibjp: Our aim is relief &amp; rehabilitation. Gujarat Congress prefers resort &amp; relaxation. Flood is our priority, fun theirs. Pe…",,,,#,
2017-07-30 23:20:18,rajikakacheria,RT @vijayrupanibjp: Interacted with flood victims during my visit to Kharia village of Banaskantha today and distributed cheques of assista…,,,,RT| Kharia| Banaskantha,"[29.1329404,75.5174793][24.3454739,71.7622481]"
