created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-08-19 23:59:53,anilgb,"Drinking water for  marooned communities : innovation of frugal filter  

Floods have stated receding  in many... https://t.co/trEv5W0eiW",,,ahmedabad,,[]
2017-08-19 23:59:51,leapfroglife,"RT @IndianExpress: Flood damage: Rail link to Assam will not be repaired before August 28

https://t.co/HO5HVuDR3K",,,,RT| Assam,"[26.2006043,92.9375739]"
2017-08-19 23:58:42,BDeshbot,RT @raquibrony: #RedCrescent volunteers in #Tangail joined hand in cooking meal &amp; distributed w safe water to 300 #flood affected families.…,,,Bangladesh,RT| Tangail,"[24.244968, 89.91130520000002]"
2017-08-19 23:58:40,Xcastel,RT @raquibrony: #RedCrescent volunteers in #Tangail joined hand in cooking meal &amp; distributed w safe water to 300 #flood affected families.…,,,Wilayah Persekutuan Kuala Lump,RT| Tangail,"[24.244968, 89.91130520000002]"
2017-08-19 23:58:31,Golstream,"Flood water enter Bihar's Motihari town, creates panic amongst residents - India Today https://t.co/lKOQhZfFKw #India #News",,,India,Flood| Bihar| Motihari| India,"[37.2923509,-78.73278][25.0960742,85.3131194][26.6469624,84.9088938][20.593684,78.96288]"
2017-08-19 23:53:05,jassxy,"RT @DrMerajj: In the name of #flood relief in #Gorakhpur one of most potent CMs distributes""Chana &amp; Pani""! Really big help;media should mak…",,,"California, USA",RT,
2017-08-19 23:52:26,Aperio_LLP,"Protesters Flood Streets, and Trump Offers a Measure of Praise: https://t.co/rDLOIv0HmQ (By KATHARINE Q. SEELYE, ALAN BLINDER and JESS BID…",,,"IIMA, Ahmedabad",Flood Streets| Trump| Praise| KATHARINE| ALAN| JESS,"[][36.1295381,-115.1725684][35.2833293, -80.9760556][-14.4521139, 132.2715145][45.7625639, 11.0051732][34.9139795, 137.1760917]"
2017-08-19 23:52:06,KirtanChauhan,"#News : Flood water enter Bihar's Motihari town, creates panic amongst residents - India Today… https://t.co/VJCSN2f716",,,Ahmedabad,Bihar| Motihari| India,"[25.0960742,85.3131194][26.6469624,84.9088938][20.593684,78.96288]"
2017-08-19 23:45:24,RaghuTragghu,RT @himantabiswa: It wld've hlpd had we recd hydrological data on #Brahmaputtra river fm #China as per bilateral agrmnt: https://t.co/ItQpA…,,,,RT| China,"[35.86166,104.195397]"
2017-08-19 23:39:04,iamssk,RT @FinancialXpress: #Bihar flood situation worsens; toll rises to 202 https://t.co/vMLV2VoG7Y,,,"New Delhi, India",RT,
2017-08-19 23:32:04,ShaktiLila,RT @DhakaTribune: #Flood victims suffering from lack of safe drinking #water https://t.co/VpXZ59wuhE via @DhakaTribune,,,California,RT,
2017-08-19 23:31:48,Eridanus_flood,"I need backup!Battle ID: AF31F262
Lvl 100 Dark Angel Olivia
https://t.co/ukwxedLfrv",,,ประเทศไทย,AF31F262 Lvl| Dark Angel Olivia,[][]
2017-08-19 23:31:16,BDeshbot,RT @DhakaTribune: #Flood victims suffering from lack of safe drinking #water https://t.co/VpXZ59wuhE via @DhakaTribune,,,Bangladesh,RT,
2017-08-19 23:31:15,fariaxamanfzc,RT @DhakaTribune: #Flood victims suffering from lack of safe drinking #water https://t.co/VpXZ59wuhE via @DhakaTribune,,,"Dhaka, Bangladesh",RT,
2017-08-19 23:28:25,Golstream,Flood fury: Toll climbs to 153 in Bihar; Army called in for rescue ops - ABP LIVE https://t.co/Zs4rBEabDb #India #News,,,India,Flood| Bihar| Army| ABP,"[37.2923509,-78.73278][25.0960742,85.3131194][40.7924171,-74.1966221][32.9359628,-96.9060724]"
2017-08-19 23:27:31,mini_707070,"RT @sampadscales: This is how RSS swayamsevak relentlessly help &amp; distribute food to the flood effected people of West Bengal

Jai Hind 🇮🇳…",,,United States,RT| RSS| West Bengal Jai Hind,"[44.9481672,-93.0884364][]"
2017-08-19 23:26:19,nkjadaunn,"RT @sampadscales: #BreakingNews | Starving flood effected people in Balurghat, West Bengal have beaten up three local TMC leaders, later re…",,, from the Land of Lord Krishna,RT| BreakingNews| Balurghat| West Bengal| TMC,"[43.4816341, -110.7610773][25.2372834,88.7830612][22.9867569,87.8549755][32.2532371,-110.8804107]"
2017-08-19 23:21:09,News247Plus,Nothing in the way when flood kills https://t.co/Lg1dvAsCMj,,,"Kolkata, India",,[]
2017-08-19 23:20:07,mini_707070,"RT @sampadscales: #BreakingNews | Starving flood effected people in Balurghat, West Bengal have beaten up three local TMC leaders, later re…",,,United States,RT| BreakingNews| Balurghat| West Bengal| TMC,"[43.4816341, -110.7610773][25.2372834,88.7830612][22.9867569,87.8549755][32.2532371,-110.8804107]"
2017-08-19 23:11:51,NiralaPawan,RT @ImranHSarker: More than 3 millions people under water in Bangladesh. I am being attacked by rulers for raising voice for flood victims.…,,,,RT| Bangladesh,"[23.684994,90.356331]"
2017-08-19 23:11:26,DailyRahnuma,"UP: CM Yogi visits flood affected areas, assures assistance in rehabilitation https://t.co/M6iF2iC6DP",,,"Hyderabad, India",,[]
2017-08-19 23:09:26,OptionsTip,New post: Boston 'free speech' rally ends early amid flood of counterprotesters; 27 people arrested https://t.co/yVW1gE97QS,,,India,New| Boston,"[41.8876736,-87.6236084][42.3600825, -71.0588801]"
2017-08-19 23:07:54,tracyashish,RT @FinancialXpress: #UmaBharti bats for river interlinking to mitigate flood problem https://t.co/dUcMZBYDOH,,,"Mau,Varanasi,UP,New Delhi,India",RT| UmaBharti,"[19.373482, 72.88699299999999]"
2017-08-19 23:05:47,theassamtribune,Rhinos of Pobitora starving following flood deluge - Assam Tribune https://t.co/eXeDFnpspD,,,"Guwahati,Assam,India",Rhinos| Pobitora| Assam Tribune,"[38.8943294, -104.7212898][26.2318383, 92.0541859][27.4684518,94.9019129]"
2017-08-19 23:02:48,tracyashish,RT @FinancialXpress: #Bihar flood situation worsens; toll rises to 202 https://t.co/vMLV2VoG7Y,,,"Mau,Varanasi,UP,New Delhi,India",RT,
2017-08-19 23:02:19,tweeterind67,200 people have lost their life in Bihar flood.. If u see urself as pm candidate you should have visited Bihar. @OfficeOfRG @INCIndiaLive,,,India,Bihar| Bihar| OfficeOfRG,"[25.0960742,85.3131194][25.0960742,85.3131194][]"
2017-08-19 23:00:31,Flamingoflyaway,"RT @sampadscales: #BreakingNews | Starving flood effected people in Balurghat, West Bengal have beaten up three local TMC leaders, later re…",,,"Mumbai, India",RT| BreakingNews| Balurghat| West Bengal| TMC,"[43.4816341, -110.7610773][25.2372834,88.7830612][22.9867569,87.8549755][32.2532371,-110.8804107]"
2017-08-19 22:40:48,PriorIForename,"RT @Sujan_Speak: Support d flood victims. Biman Basu, LF chairman, in street. Our cadres in rescue &amp; relief. A failed administration in WB.…",,,,RT| Biman Basu| LF,"[22.5678836, 88.3606068][40.7396609, -73.9915019]"
2017-08-19 22:35:14,XPoseMushRSS,"RT @sampadscales: #BreakingNews | Starving flood effected people in Balurghat, West Bengal have beaten up three local TMC leaders, later re…",,,"Jammu, Jammu And Kashmir",RT| BreakingNews| Balurghat| West Bengal| TMC,"[43.4816341, -110.7610773][25.2372834,88.7830612][22.9867569,87.8549755][32.2532371,-110.8804107]"
2017-08-19 22:26:05,BDeshbot,"RT @dailystarnews: #Flood hits 20 districts of #Bangladesh killing as many as 20 people
#monsoon #Monsoon2017 #disaster #environment #journ…",,,Bangladesh,RT,
2017-08-19 22:26:04,RakibMrh,"RT @dailystarnews: #Flood hits 20 districts of #Bangladesh killing as many as 20 people
#monsoon #Monsoon2017 #disaster #environment #journ…",,,"Dhaka, Bangladesh",RT,
2017-08-19 22:25:44,TheAmolPatil,RT @neeleshmisra: This is a welcome sight. Will give a grounded understanding. We are used to seeing flood inspections being done by politi…,,,India,RT,
2017-08-19 22:13:05,pcmehta,"RT @IndianExpress: Flood damage: Rail link to Assam will not be repaired before August 28

https://t.co/HO5HVuDR3K",,,India,RT| Assam,"[26.2006043,92.9375739]"
2017-08-19 22:11:53,BDeshbot,"RT @BluKobir: Flood in Bangladesh 2017##Flood news ##35% Bangladesh flooded’, over 4m marooned: https://t.co/f2paBZT53N via @YouTube",,,Bangladesh,RT| Flood| Bangladesh,"[37.2923509,-78.73278][23.684994,90.356331]"
